phototran 2 312Hz siggen Jack King 04/10/15
4168 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4169 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4170 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4171 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4172 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4173 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4174 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4175 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4176 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4177 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4178 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4179 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4180 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4181 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4182 F 998 0x46 0x0 0x3 0xe6 0x2c 0xff 
4183 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4184 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4185 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4186 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4187 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4188 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4189 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4190 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4191 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4192 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4193 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4194 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4195 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4196 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4197 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4198 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4199 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4200 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4201 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4202 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4203 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4204 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4205 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4206 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4207 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4208 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4209 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4210 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4211 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4212 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4213 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4214 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4215 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4216 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4217 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4218 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4219 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4220 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4221 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4222 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4223 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4224 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4225 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4226 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4227 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4228 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4229 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4230 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4231 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
4232 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4233 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4234 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4235 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4236 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4237 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4238 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4239 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4240 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4241 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4242 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4243 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4244 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4245 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4246 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4247 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4248 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4249 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4250 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4251 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4252 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4253 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4254 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4255 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4256 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4257 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4258 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4259 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
4260 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4261 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4262 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4263 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4264 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4265 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4266 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4267 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4268 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4269 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4270 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4271 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4272 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4273 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
4274 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4275 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4276 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4277 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4278 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4279 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4280 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4281 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4282 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4283 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4284 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4285 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4286 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4287 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4288 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4289 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4290 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4291 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4292 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4293 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4294 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4295 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4296 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4297 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4298 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4299 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4300 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4301 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
4302 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4303 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4304 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4305 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4306 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4307 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4308 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4309 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4310 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4311 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4312 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4313 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4314 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4315 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4316 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4317 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4318 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4319 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4320 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4321 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4322 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4323 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4324 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4325 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4326 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4327 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4328 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
4329 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
4330 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4331 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4332 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4333 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4334 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4335 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4336 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
4337 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4338 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4339 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4340 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4341 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4342 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4343 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4344 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4345 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4346 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4347 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4348 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4349 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4350 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
4351 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
4352 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4353 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4354 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4355 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4356 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
4357 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4358 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4359 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4360 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4361 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4362 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4363 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4364 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4365 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4366 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4367 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4368 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4369 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4370 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4371 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4372 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4373 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4374 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4375 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4376 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4377 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4378 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4379 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4380 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4381 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4382 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4383 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4384 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
4385 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
4386 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4387 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4388 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4389 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4390 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4391 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4392 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4393 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
4394 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4395 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4396 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4397 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4398 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4399 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4400 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4401 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4402 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4403 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4404 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4405 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4406 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4407 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4408 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4409 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4410 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4411 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4412 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4413 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4414 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4415 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4416 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4417 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4418 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4419 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4420 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4421 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4422 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4423 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4424 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4425 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4426 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4427 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
4428 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
4429 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4430 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4431 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4432 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4433 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4434 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4435 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4436 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4437 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4438 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4439 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4440 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4441 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4442 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4443 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4444 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4445 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4446 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4447 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4448 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4449 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4450 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4451 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4452 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4453 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4454 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4455 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4456 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4457 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4458 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4459 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4460 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4461 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4462 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4463 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4464 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4465 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4466 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4467 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4468 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4469 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4470 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4471 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4472 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4473 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4474 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4475 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4476 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4477 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4478 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4479 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4480 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4481 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4482 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4483 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4484 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4485 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4486 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4487 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4488 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4489 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4490 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4491 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4492 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4493 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4494 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4495 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
4496 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4497 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4498 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4499 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4500 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4501 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4502 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4503 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4504 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4505 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4506 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4507 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4508 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4509 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4510 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4511 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4512 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4513 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4514 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4515 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4516 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4517 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4518 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4519 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4520 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4521 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4522 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4523 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4524 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4525 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4526 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4527 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4528 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4529 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4530 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4531 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4532 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4533 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4534 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4535 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4536 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4537 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4538 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4539 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4540 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4541 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4542 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4543 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4544 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4545 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4546 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4547 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4548 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4549 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4550 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4551 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4552 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4553 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4554 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4555 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4556 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4557 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4558 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4559 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4560 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
4561 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4562 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4563 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4564 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
4565 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4566 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4567 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4568 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4569 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
4570 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4571 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4572 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
4573 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
